1,2,42,24,22
21,31,38,12,2
22,24,43,8,47
19,12,46,13,4
41,6,8,3,4
15,16,44,45,30
11,46,30,24,21
17,34,35,15,29
19,8,46,29,33
48,24,16,27,20
17,11,46,31,9
36,21,38,32,28
48,18,44,43,7
20,29,41,46,31
7,18,44,25,30
32,0,43,26,20
42,2,48,3,39
13,12,35,20,41
38,0,48,41,10
3,11,38,21,42
49,19,37,47,14
34,8,48,28,33
15,5,17,31,2
7,41,24,2,43
21,47,28,13,2
17,4,19,1,41
17,20,48,2,44
1,25,34,28,2
2,11,36,5,33
25,12,47,23,2
32,14,36,33,2
14,9,42,26,39
40,2,32,6,30
18,13,34,3,8
19,6,43,42,4
13,21,33,48,37
47,24,35,16,14
22,20,27,10,18
10,8,12,1,6
16,14,19,9,15
35,22,32,0,12
20,4,24,5,15
22,30,43,0,2
2,43,48,15,20
21,13,43,42,38
47,12,35,9,5
45,5,43,39,6
23,31,34,21,12
11,4,45,8,47
36,41,48,16,28
38,39,47,15,27
27,19,44,26,28
43,34,46,0,27
33,11,45,42,43
14,23,34,3,39
33,7,44,11,21
12,10,33,7,25
17,20,48,19,11
22,0,46,6,4
22,24,25,13,15
48,21,36,29,2
3,46,32,43,10
44,11,23,29,42
11,16,32,9,10
1,24,43,27,41
45,16,35,23,9
35,44,47,37,9
32,46,47,22,19
19,2,24,8,15
35,2,34,15,5
4,25,37,24,43
9,33,24,15,8
35,17,47,46,18
7,6,45,30,32
39,22,41,11,5
32,10,27,20,7
14,3,31,48,17
36,29,48,44,23
21,19,39,15,40
12,26,41,39,29
26,25,33,6,29
21,13,46,12,31
11,29,48,37,10
21,19,29,20,22
13,2,20,3,21
20,44,46,48,21
8,10,37,7,47
8,15,43,16,9
37,20,45,12,43
35,20,27,26,14
40,11,42,19,36
36,29,46,0,5
15,20,41,16,35
36,34,44,5,18
32,23,35,9,30
5,12,43,7,39
20,8,48,22,32
1,13,12,16,39
13,3,18,45,30
47,4,27,1,24
15,20,21,3,12
44,8,32,34,24
9,37,46,7,32
32,1,9,15,4
41,7,45,39,40
23,14,44,22,16
33,31,48,6,11
38,30,31,0,12
26,3,28,35,30
21,1,23,45,6
9,15,37,8,14
33,22,28,32,2
49,12,26,32,37
41,35,48,9,36
36,8,16,29,5
42,33,21,20,12
26,33,40,9,15
21,13,30,33,15
38,5,14,12,34
29,22,25,9,10
8,26,38,48,28
22,20,32,1,11
39,17,48,27,16
21,49,42,26,4
36,9,39,20,33
18,21,40,24,5
18,25,41,27,24
2,5,30,25,17
1,25,34,16,8
27,32,48,42,9
11,9,41,26,38
47,9,44,22,6
34,6,35,13,12
21,31,48,15,29
44,4,48,1,9
45,0,47,39,2
36,25,43,35,41
7,22,45,23,27
28,45,47,36,13
43,27,47,20,6
25,38,43,3,19
4,18,21,10,36
16,42,20,15,38
13,40,47,45,48
25,21,37,23,4
16,10,28,30,25
21,14,41,10,6
4,24,34,32,49
23,25,47,44,20
20,4,28,24,31
34,31,47,44,30
24,36,43,35,4
28,10,44,36,41
7,20,22,6,5
23,15,39,6,35
12,5,48,1,14
15,44,38,47,6
43,4,37,29,40
16,10,28,24,15
22,25,40,36,31
9,19,39,26,35
3,36,15,43,26
9,3,47,41,15
16,3,20,19,14
33,14,34,18,37
42,7,46,40,39
27,11,34,3,24
20,3,32,22,6
15,22,40,44,13
48,25,28,37,5
26,25,36,21,27
24,4,33,2,13
17,22,43,42,37
3,28,23,30,16
25,20,27,9,4
1,3,46,20,11
2,14,43,10,37
36,14,46,28,11
16,17,43,0,13
8,30,47,27,19
19,48,44,39,21
26,9,42,25,6
39,7,10,2,33
27,16,48,41,17
42,30,44,3,27
26,4,35,1,9
25,36,38,24,9
16,6,41,3,13
20,21,40,41,45
41,27,15,0,8
46,1,44,33,8
5,14,36,29,46
8,25,41,45,16
38,28,20,25,29
29,8,31,33,38
35,32,30,7,10
12,20,22,26,25
2,19,34,7,37
41,17,30,28,5
19,10,45,0,44
