26,46,47,17,27
13,24,43,23,27
39,4,47,12,19
8,7,22,16,46
14,11,44,29,47
21,43,42,3,32
31,22,38,12,4
8,14,18,48,5
46,6,45,30,2
43,9,25,22,2
5,7,45,43,32
43,25,38,21,17
44,24,37,27,7
42,30,43,24,6
14,25,47,21,45
5,28,40,44,15
16,15,32,9,5
47,30,35,32,22
8,13,11,20,15
3,14,15,18,9
45,9,29,28,43
26,35,39,47,38
35,19,39,27,15
11,29,47,24,27
12,9,32,1,28
3,0,14,34,8
41,9,40,6,4
32,3,45,49,12
34,21,48,41,45
29,5,25,11,4
2,4,40,28,30
6,27,41,11,23
0,2,13,18,5
16,1,35,42,26
0,4,12,24,36
12,0,35,33,10
46,7,18,0,5
28,29,31,3,18
8,28,38,0,16
26,46,37,47,19
7,4,24,3,41
6,9,47,41,36
18,10,39,0,1
3,14,16,37,2
29,0,27,26,7
42,16,19,9,7
1,24,34,22,12
49,35,39,1,26
3,8,49,12,43
9,1,47,34,2
32,6,41,22,27
46,36,45,0,6
14,45,40,31,9
44,6,37,28,7
28,17,49,48,19
10,12,31,32,14
43,38,46,21,4
44,37,40,0,8
20,36,39,38,14
0,26,44,37,40
6,5,37,14,49
18,2,32,37,41
7,23,41,38,48
18,12,21,13,15
3,42,46,35,26
46,7,17,11,33
41,9,48,10,36
30,13,44,7,18
29,21,40,7,35
5,35,25,7,14
7,19,33,20,25
21,20,45,17,47
39,29,43,16,22
23,6,47,20,32
41,28,48,9,35
26,10,34,12,28
46,6,49,34,44
5,34,37,27,43
42,16,21,17,7
15,14,38,18,19
1,12,47,27,44
36,6,43,0,27
6,0,31,48,29
40,4,26,0,23
11,16,28,49,8
17,8,24,39,30
4,29,37,25,32
11,17,30,41,19
29,34,49,14,22
9,38,33,8,18
23,6,48,41,38
24,6,33,30,49
18,17,46,43,14
31,34,47,46,8
33,7,49,5,46
33,34,37,49,21
3,49,37,43,10
31,9,29,0,18
11,17,41,34,46
47,7,38,8,4
2,6,40,30,4
36,5,45,7,40
33,16,47,29,26
31,14,32,7,30
0,45,44,22,5
13,33,34,9,4
18,4,49,31,48
44,13,22,11,20
9,22,48,40,24
23,9,39,22,4
39,5,36,24,29
18,1,40,49,14
43,0,33,36,31
22,30,32,20,19
5,17,23,12,28
34,45,47,0,44
21,41,43,7,47
31,14,42,6,4
24,35,38,27,14
26,8,44,34,28
17,8,34,38,2
45,12,47,37,44
18,30,40,0,19
20,5,33,31,12
13,15,19,1,7
13,21,35,26,32
22,24,37,11,6
42,2,46,24,15
48,19,45,11,46
26,16,42,37,15
32,41,48,33,24
44,11,37,43,7
22,46,40,24,12
45,1,35,3,17
25,0,43,29,5
16,26,44,40,24
27,4,20,11,16
47,15,46,26,36
14,30,41,33,34
17,47,29,12,41
12,16,28,25,22
28,12,40,0,38
16,43,46,30,33
29,17,32,26,15
40,3,35,21,9
27,26,43,34,39
48,16,36,10,34
26,1,40,30,14
48,34,43,10,7
46,15,40,22,28
19,3,39,31,8
12,20,16,30,8
43,38,45,15,44
28,45,48,15,23
41,24,34,3,6
40,3,47,6,2
14,26,36,20,49
10,30,49,37,11
2,38,44,18,22
42,21,44,1,35
35,9,38,0,5
20,27,44,33,24
6,18,26,8,31
4,18,41,43,29
8,12,18,45,30
27,28,46,16,24
44,37,45,21,14
22,6,28,3,35
28,30,49,25,36
3,26,27,47,6
48,38,30,1,21
45,43,46,3,35
36,2,21,18,5
21,35,23,20,42
40,9,32,21,11
15,44,48,23,22
13,40,35,7,9
7,4,43,13,14
42,2,25,16,4
30,29,46,27,11
30,1,35,3,26
15,1,39,43,20
41,33,42,23,29
9,11,18,6,26
9,6,33,14,24
26,13,46,24,15
45,6,47,31,16
9,37,28,45,25
28,1,31,26,24
22,0,28,44,40
8,18,48,24,39
15,13,25,28,35
3,24,32,45,5
46,22,40,3,33
4,1,40,21,13
31,12,45,17,2
20,19,49,44,21
48,38,39,17,25
5,17,48,2,19
12,21,40,24,34
