12,22,48,49,41
22,17,28,29,18
2,5,26,21,24
47,46,43,37,15
5,6,17,19,43
9,38,11,49,4
4,19,32,18,41
28,32,44,22,18
24,28,38,40,36
33,39,48,15,28
10,19,39,7,11
37,14,36,29,16
35,44,46,10,24
38,31,35,3,2
16,0,27,33,32
6,18,39,33,4
15,46,48,15,26
0,42,20,18,16
12,16,34,26,45
32,30,44,1,13
31,1,44,7,20
8,23,49,33,11
24,2,48,0,15
30,14,28,1,21
4,24,36,33,25
31,40,45,17,29
13,32,46,18,23
31,22,46,9,38
1,4,8,5,41
6,41,33,11,47
5,3,16,23,7
17,19,31,1,4
26,4,45,1,11
26,8,45,42,13
30,19,2,18,16
7,22,21,45,16
18,30,47,31,7
46,31,42,20,10
38,30,42,1,31
31,21,17,6,12
38,16,39,22,18
42,14,44,35,23
34,27,45,31,2
22,32,30,19,21
39,5,37,11,34
3,10,37,11,5
28,10,34,9,23
20,10,13,9,2
40,38,47,45,26
46,40,47,2,36
34,5,43,10,23
7,36,28,23,10
27,38,43,15,7
3,13,21,25,18
28,14,38,36,30
35,27,45,0,2
16,3,47,32,25
43,41,16,0,37
24,10,44,43,21
2,34,24,48,12
3,31,35,33,37
43,13,46,22,6
24,5,2,3,8
7,8,21,19,4
15,25,44,27,16
19,32,47,7,6
12,35,36,27,24
5,31,38,24,3
15,3,40,24,9
46,29,49,2,31
32,20,36,25,11
44,2,31,36,42
16,13,44,1,28
10,17,20,31,25
16,7,26,14,18
35,45,42,25,26
17,46,36,1,14
47,24,25,42,36
34,9,30,22,30
8,28,46,30,5
34,7,21,14,4
41,18,34,14,31
19,7,41,27,32
16,14,41,30,6
5,8,45,14,22
7,30,19,24,8
40,28,43,29,39
22,45,38,0,30
26,31,47,18,40
13,10,29,1,26
47,23,39,38,14
36,33,38,23,39
32,34,49,11,22
19,15,35,33,29
41,16,42,37,5
45,16,43,38,28
22,4,26,19,14
20,19,24,16,37
6,38,37,0,42
17,19,39,12,25
16,25,36,40,22
39,2,4,37,48
0,1,21,49,4
43,38,39,23,35
6,34,9,21,37
25,0,38,13,8
21,37,42,48,13
14,18,38,1,16
32,18,47,27,7
44,14,24,3,10
32,6,49,13,46
10,7,45,17,5
49,9,1,12,30
43,3,44,24,6
43,12,26,23,18
40,19,49,24,18
23,38,41,7,19
44,11,20,21,18
6,31,17,11,48
45,18,37,22,6
8,10,17,24,2
14,16,23,10,8
38,2,49,33,19
35,4,17,8,10
20,23,36,8,24
45,35,27,31,37
1,49,37,35,27
31,5,39,7,7
5,9,23,13,4
35,21,47,24,23
37,6,39,24,23
34,19,10,0,9
6,3,38,31,20
9,34,38,22,19
6,23,14,3,30
41,15,44,49,11
7,15,13,24,49
5,21,32,27,2
1,13,46,28,41
23,14,42,44,28
31,18,45,29,7
4,27,18,0,17
40,8,45,3,11
41,10,20,17,6
5,23,19,0,17
32,29,44,14,40
47,7,32,40,37
9,11,29,23,27
24,13,36,0,2
3,10,36,34,11
49,35,40,0,3
16,12,43,20,35
2,7,10,9,48
8,49,21,19,14
31,18,41,30,2
28,0,25,22,5
23,6,33,11,4
4,29,22,12,42
40,7,46,29,41
28,21,48,29,27
37,18,47,17,9
13,10,42,27,24
34,29,14,10,33
45,20,47,14,7
2,10,13,22,14
25,11,2,0,13
46,38,48,23,39
7,13,31,6,39
1,0,40,3,46
48,3,22,38,14
10,29,2,1,18
24,9,44,17,10
31,2,30,15,14
15,23,47,30,13
9,4,9,8,47
27,32,36,3,37
2,30,47,38,6
16,10,40,45,46
11,27,37,3,19
6,48,44,22,12
23,1,15,21,34
4,19,30,5,3
44,36,48,26,5
11,6,43,3,30
15,2,4,9,5
31,5,37,7,33
46,14,42,21,35
9,12,25,11,2
7,16,23,9,0
12,11,35,26,26
34,36,36,9,32
25,2,35,39,15
12,40,1,24,45
43,10,20,24,14
5,18,37,9,23
1,31,28,5,11
30,3,7,3,2
45,6,9,9,4
37,8,49,36,41
49,4,42,5,24
