46,9,28,7,31
48,27,30,29,14
31,4,22,9,2
45,15,46,10,16
27,17,45,30,10
35,40,44,34,43
14,10,41,1,20
38,9,45,36,27
29,35,48,0,49
15,44,42,11,46
17,19,35,10,11
8,16,38,34,29
19,10,26,6,28
19,22,44,3,40
33,10,46,0,6
22,5,45,27,34
3,34,44,40,30
19,40,49,13,41
1,10,49,15,2
2,1,25,34,24
0,40,20,1,10
27,10,29,16,23
43,18,37,11,19
14,39,30,45,8
49,14,27,15,22
20,40,44,9,37
41,12,37,33,23
19,13,49,46,31
30,43,44,28,6
37,10,46,49,24
49,22,24,13,43
48,13,22,16,18
40,20,49,47,9
22,26,40,36,37
44,34,42,41,27
11,6,28,31,47
14,25,38,3,0
30,1,44,38,37
36,18,34,26,22
2,16,29,14,49
47,31,45,11,22
33,26,42,19,41
1,20,28,15,2
42,7,48,22,2
6,23,47,1,0
10,41,30,1,31
0,6,16,44,47
27,0,39,46,13
13,28,46,12,31
12,31,39,38,10
33,0,47,8,2
15,9,49,22,34
37,25,38,1,8
41,12,49,40,5
6,13,24,42,23
23,27,42,19,16
3,2,39,0,6
21,20,36,27,16
40,9,29,37,17
2,16,21,49,33
6,12,40,44,25
16,37,25,31,21
17,22,42,35,45
45,43,38,35,4
31,7,34,0,29
34,0,28,13,4
27,24,37,9,6
41,43,48,19,15
41,24,49,47,26
22,17,39,1,16
14,3,41,35,13
22,24,46,8,4
15,37,43,6,33
29,27,34,22,28
35,7,24,1,13
30,49,38,16,34
11,29,40,15,35
12,41,31,20,6
48,8,35,9,4
5,6,35,49,26
8,13,48,0,49
36,27,37,14,38
46,15,44,17,10
7,48,38,37,26
46,17,40,34,8
27,7,28,3,17
20,48,32,31,37
0,8,15,36,42
5,26,41,28,40
2,23,25,44,5
24,3,25,8,4
3,18,46,34,43
7,47,49,17,16
42,38,31,26,27
11,40,43,35,21
37,12,35,28,25
13,26,33,25,6
0,25,14,43,23
8,5,49,9,16
20,35,49,46,18
0,18,29,19,6
11,16,45,34,37
28,15,40,49,43
8,9,35,3,23
5,26,38,12,16
11,48,47,17,34
15,9,32,45,41
37,8,43,1,15
16,40,47,29,4
7,36,44,1,21
15,18,22,34,6
43,34,42,6,28
19,17,25,47,35
39,9,32,17,21
9,33,46,38,18
9,27,32,43,7
17,7,42,37,31
19,24,31,13,12
33,37,48,38,44
42,24,41,37,2
11,30,38,0,44
10,28,41,20,42
31,37,46,0,20
45,29,25,33,2
20,42,47,22,16
17,10,23,38,22
22,33,48,43,4
9,28,48,24,10
15,4,25,1,10
37,11,40,32,12
7,40,21,42,38
23,32,35,0,1
20,27,48,21,6
1,7,44,11,39
13,38,36,39,34
37,3,47,6,7
1,40,31,10,5
28,11,40,12,21
15,20,33,34,40
13,25,20,16,2
33,12,49,36,45
12,48,36,44,2
15,12,26,23,29
13,4,21,11,36
19,13,26,9,24
20,2,37,36,43
49,5,23,39,11
2,0,44,23,5
45,4,23,5,9
4,45,32,31,37
1,24,25,48,14
30,24,45,10,25
36,6,37,13,43
35,12,31,13,27
47,33,42,30,23
8,5,27,16,44
5,29,31,23,13
46,45,35,39,23
36,23,44,40,24
29,12,44,36,25
15,44,39,17,14
32,1,46,38,43
25,5,12,7,2
17,25,32,0,27
18,6,27,32,11
29,7,45,15,42
37,33,43,25,26
8,10,49,38,4
9,34,39,49,42
32,2,30,19,7
18,11,46,49,4
13,39,44,0,33
43,7,37,33,10
1,21,31,29,45
47,4,39,34,45
24,30,39,1,2
4,14,45,9,33
18,11,14,10,12
26,23,37,1,24
7,5,34,10,26
2,38,29,31,28
15,16,34,25,6
7,28,16,12,25
40,31,46,35,25
6,10,20,13,28
8,15,32,27,17
30,45,46,18,25
9,5,40,24,41
27,23,35,24,2
19,23,31,40,38
35,18,43,39,20
1,11,29,36,44
7,9,37,1,13
11,2,42,6,7
31,6,44,36,46
15,13,23,1,19
7,1,13,22,8
14,36,27,28,4
36,13,31,8,6
28,4,34,1,24
