19,27,1,12,4
18,14,24,21,12
19,3,27,48,17
23,22,32,31,10
1,3,37,21,10
20,42,46,41,19
27,30,40,14,20
13,12,49,18,47
32,28,45,25,34
11,25,13,38,23
7,40,16,29,45
49,2,18,7,4
21,7,40,38,31
20,42,49,24,13
31,28,33,20,7
16,5,42,22,18
12,4,31,1,45
1,21,28,29,15
8,11,42,49,19
43,33,47,0,34
41,17,49,16,28
32,8,22,21,14
0,4,14,2,40
1,29,7,31,16
26,1,18,13,49
36,19,49,35,25
7,6,17,12,45
47,7,43,19,5
29,8,37,16,5
42,7,45,41,25
31,19,44,30,25
7,5,43,33,49
7,37,31,13,21
20,4,25,6,22
25,41,44,18,27
21,49,35,7,19
2,30,37,29,46
30,49,17,34,14
23,9,49,13,22
43,2,49,29,4
13,8,35,27,13
13,46,14,26,23
25,32,37,41,24
28,32,25,46,10
17,1,46,19,11
48,12,49,28,47
40,18,37,19,4
10,27,48,32,41
11,8,24,46,13
17,25,22,2,49
17,2,11,0,7
32,29,49,15,8
21,1,45,49,11
31,2,49,10,30
23,1,28,44,21
7,17,49,25,18
2,0,40,42,17
2,8,49,32,21
25,8,18,11,2
7,13,49,10,32
40,24,46,27,8
32,40,48,43,13
31,35,49,7,30
30,16,36,5,8
10,5,49,14,25
17,28,37,36,22
39,30,48,10,28
20,7,40,49,21
9,18,6,12,2
21,11,37,1,10
13,3,43,32,25
29,15,40,21,4
1,30,17,49,15
13,2,35,3,47
17,34,47,15,49
1,11,49,43,7
25,29,47,37,15
1,49,34,11,19
13,16,25,8,22
4,47,48,31,32
25,3,16,1,18
12,8,7,5,4
2,16,20,24,46
9,7,45,14,49
27,29,45,7,30
25,11,29,22,14
24,15,31,1,4
5,28,13,41,25
35,24,27,28,7
17,7,30,47,10
14,16,49,17,24
8,4,41,1,16
41,8,37,17,7
18,7,40,30,11
12,34,37,41,25
2,4,47,7,49
2,20,48,1,40
25,22,49,37,27
22,1,47,46,16
24,46,30,28,49
49,11,32,27,5
6,0,49,13,25
14,1,25,13,12
16,25,6,17,49
36,0,37,19,10
17,2,37,1,29
46,22,49,6,43
35,28,46,12,18
13,5,40,0,8
19,5,6,35,49
35,41,43,29,36
32,3,34,39,4
31,15,44,1,9
2,22,32,10,27
47,12,40,2,35
27,18,35,5,4
41,8,32,14,2
21,10,31,0,11
48,34,44,45,11
28,47,30,29,49
40,25,16,14,11
27,8,13,7,45
16,7,24,7,16
49,5,43,25,8
3,17,49,20,36
45,19,48,35,13
14,30,32,3,1
7,13,48,28,15
12,22,37,1,42
1,29,34,39,49
15,4,15,5,25
44,18,13,34,7
17,16,31,11,2
13,8,1,15,17
9,1,42,40,35
2,7,29,8,27
17,13,19,7,5
15,25,15,46,22
24,30,46,41,32
30,41,45,3,49
40,18,41,3,12
47,46,49,5,17
9,48,34,35,49
49,12,18,22,8
36,1,41,49,18
48,27,34,40,37
49,41,46,35,10
31,10,15,49,14
47,40,43,16,16
34,47,5,18,49
42,7,37,12,7
45,34,49,0,36
18,26,48,44,21
7,7,49,13,14
5,38,13,37,7
27,7,40,1,34
37,20,14,1,11
7,31,40,1,34
30,7,17,34,8
28,48,24,30,49
25,14,30,43,16
23,31,49,30,35
34,8,21,17,4
44,17,23,39,28
49,17,41,28,16
16,19,45,17,13
27,32,26,49,40
49,28,37,34,19
41,13,48,11,21
49,11,5,27,49
31,24,44,23,35
19,16,37,13,34
25,40,49,47,13
0,31,25,15,12
18,20,49,40,41
22,11,48,16,17
25,32,37,16,9
26,0,26,18,13
1,3,14,21,5
15,49,42,43,49
37,3,49,16,7
4,14,47,1,43
46,10,28,29,7
29,28,41,17,1
0,5,18,20,27
19,3,30,1,2
28,47,40,25,30
29,19,28,7,18
25,22,7,0,3
19,36,24,48,49
46,20,17,19,31
25,28,44,1,14
10,32,27,1,25
32,12,47,1,15
22,35,49,21,7
7,13,49,22,31
49,1,47,16,5
22,10,43,17,24
4,7,31,2,25
45,16,47,24,41
