20,47,36,30,15
21,9,39,22,4
47,2,41,38,10
48,39,40,15,8
47,20,44,25,18
34,24,46,7,37
15,8,38,31,21
33,4,47,7,14
48,28,33,8,13
41,6,36,14,7
36,18,45,5,20
5,11,16,48,15
43,16,48,45,2
15,7,35,41,23
27,3,44,39,11
42,1,31,18,4
13,9,26,3,16
12,10,18,8,39
42,22,43,25,15
7,36,48,42,24
29,35,37,0,47
19,29,23,22,16
22,26,36,5,4
38,25,40,21,5
20,43,40,25,22
46,6,26,19,41
42,10,35,30,31
44,31,48,22,36
18,35,46,21,23
43,21,42,10,11
23,30,37,10,22
23,48,36,15,46
13,41,27,3,32
25,7,43,10,29
15,13,32,18,5
5,0,11,1,13
43,3,28,0,41
7,41,15,38,12
14,29,37,28,13
37,26,42,14,4
2,30,18,22,14
41,11,42,3,6
42,30,39,27,19
32,0,30,12,11
36,32,46,17,38
42,11,40,35,41
0,4,25,12,22
23,18,47,30,35
4,12,20,15,25
19,2,39,48,28
29,5,31,7,16
12,10,16,26,13
48,24,14,10,21
45,22,36,13,5
33,6,47,43,40
28,9,38,24,36
39,1,33,0,16
15,31,48,17,44
19,25,44,29,40
32,16,26,31,25
9,1,24,28,26
32,33,48,22,17
47,2,30,44,12
40,16,48,3,21
24,0,36,42,12
46,29,48,14,35
31,5,35,48,30
30,18,36,23,7
47,39,48,21,36
36,7,42,9,23
46,38,43,8,33
10,1,23,26,12
12,31,49,44,38
19,40,42,30,44
41,6,40,28,34
32,26,45,29,15
17,9,42,3,22
24,32,40,31,19
20,0,8,19,9
3,13,19,44,8
22,3,41,40,36
24,28,49,36,17
15,0,37,47,17
44,35,40,24,16
25,23,33,14,30
39,16,34,26,6
21,4,38,9,23
41,5,15,7,8
4,8,38,17,12
16,40,42,14,12
22,15,37,23,43
46,11,27,1,30
19,3,40,0,24
3,8,24,14,35
19,29,39,27,30
2,24,48,44,49
37,40,47,29,41
14,33,43,40,24
37,23,26,6,17
5,26,35,42,36
34,4,47,0,42
42,15,45,21,34
8,41,34,14,5
30,12,49,16,19
32,10,26,3,15
1,7,36,0,46
22,26,42,35,9
1,32,38,3,22
9,3,47,15,18
10,9,42,22,5
15,17,49,38,9
24,19,37,35,31
31,0,30,17,5
21,8,49,12,6
0,48,40,24,10
8,0,31,44,19
24,2,47,0,25
27,25,41,35,22
7,22,41,0,44
30,10,48,44,22
1,10,48,15,12
16,10,46,17,15
11,48,39,40,28
45,2,36,37,15
13,17,32,33,46
0,25,36,1,40
26,12,46,7,45
0,42,41,29,12
0,22,42,29,9
7,1,9,25,5
3,2,44,20,8
34,3,22,5,2
11,0,21,25,15
48,43,44,47,22
22,13,48,31,40
9,12,29,7,13
47,26,17,15,6
41,44,46,34,11
13,45,36,26,39
5,19,39,48,13
8,11,24,0,22
15,6,33,1,20
2,4,32,25,39
3,11,36,33,34
25,16,43,31,13
25,20,30,13,2
3,14,44,29,30
48,11,39,0,17
47,34,20,17,31
44,41,39,20,37
28,1,48,19,18
5,8,36,7,35
43,8,33,26,38
40,18,22,26,13
43,21,48,0,24
45,16,23,8,38
5,1,39,15,12
45,1,26,11,5
12,33,27,47,15
44,1,13,22,19
10,3,39,36,27
8,0,31,29,2
45,6,34,14,16
2,0,44,27,16
12,19,34,31,6
34,36,38,13,20
30,28,42,21,4
42,8,29,17,18
36,2,47,45,21
43,15,12,0,20
7,21,32,40,45
33,25,44,5,24
20,0,7,8,4
6,37,48,11,27
31,9,48,28,13
32,24,40,21,37
9,48,43,22,26
31,5,22,13,8
15,6,42,14,32
37,7,41,27,15
29,13,17,16,15
47,33,40,8,32
29,8,41,18,12
17,43,29,27,2
25,15,49,22,35
45,21,42,16,34
7,37,40,43,20
35,27,40,10,24
46,5,42,12,32
24,14,36,37,8
21,13,35,3,2
2,26,42,25,28
25,11,42,41,34
27,17,7,5,2
19,18,35,0,8
7,48,28,25,31
31,10,47,39,34
17,14,24,21,11
38,12,34,1,0
11,9,38,3,19
